legislation_id,title,document_type,proposed_domain,proposed_subdomain,classification_confidence,classification_reasons,scope_status,pdf_match_status,local_pdf,text_layer_status,ocr_required,official_gazette_date,official_gazette_number,source_url,human_domain,human_subdomain,validity_status,approved_for_active_rag,reviewed_by,review_notes
131387,GENELGE (2011/KUGM-13/GENEL),Kurum Genelgesi,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/131387_GENELGE (2011KUGM-13GENEL).pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/131387,,,needs_verification,false,,
131388,GENELGE (2009/KUGM-22/GENEL),Kurum Genelgesi,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/131388_GENELGE (2009KUGM-22GENEL).pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/131388,,,needs_verification,false,,
132247,TEHLİKELİ MADDE GÜVENLİK DANIŞMANLIĞI KURULUŞLARININ YETKİLENDİRİLMESİ HAKKINDA YÖNERGE,Yönerge,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/132247_TEHLİKELİ MADDE GÜVENLİK DANIŞMANLIĞI KURULUŞLARININ YETKİLENDİRİLME.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/132247,,,needs_verification,false,,
132312,GEMİLERİN GEMİ ADAMLARI İLE DONATILMASINA İLİŞKİN YÖNERGEDE DEĞİŞİKLİK YAPILMASINA DAİR YÖNERGE,Yönerge,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/132312_GEMİLERİN GEMİ ADAMLARI İLE DONATILMASINA İLİŞKİN YÖNERGEDE DEĞİŞİKL.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/132312,,,needs_verification,false,,
132313,GEMİLERİN TESCİL VE TERKİNİ HAKKINDA TALİMAT,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/132313_GEMİLERİN TESCİL VE TERKİNİ HAKKINDA TALİMAT.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/132313,,,needs_verification,false,,
132321,TÜRK BOĞAZLARI DENİZ TRAFİK DÜZENİ TÜZÜĞÜ UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/132321_TÜRK BOĞAZLARI DENİZ TRAFİK DÜZENİ TÜZÜĞÜ UYGULAMA TALİMATI.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/132321,,,needs_verification,false,,
132323,MUAYENE VE TEST SERTİFİKASI DÜZENLEME YETKİSİNE İLİŞKİN UYGULAMA REHBERİNİN UYGULANMASI TALİMATI,Talimat / Talimatname / İç Emir,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/132323_MUAYENE VE TEST SERTİFİKASI DÜZENLEME YETKİSİNE İLİŞKİN UYGULAMA REH.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/132323,,,needs_verification,false,,
133407,"İZMİT, İZMİR, MERSİN GEMİ TRAFİK HİZMETLERİ UYGULAMA TALİMATI",Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/133407_İZMİT, İZMİR, MERSİN GEMİ TRAFİK HİZMETLERİ UYGULAMA TALİMATI.pdf",available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/133407,,,needs_verification,false,,
136214,OKUL SERVİS ARAÇLARI YÖNETMELİĞİ,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/136214_OKUL SERVİS ARAÇLARI YÖNETMELİĞİ.pdf,available,False,2017-10-25T00:00:00,30221,https://kms.kaysis.gov.tr/Home/Goster/136214,,,needs_verification,false,,
137901,GEZİ TEKNELERİ VE KİŞİSEL DENİZ TAŞITLARI YÖNETMELİĞİ KAPSAMINDA FAALİYET GÖSTERECEK ONAYLANMIŞ KURULUŞLARIN GÖREVLENDİRİLMELERİNDE VE DENETİMİNDE ESAS ALINACAK TEMEL KRİTERLERE DAİR TEBLİĞ,Tebliğ,maritime,maritime,0.87,maritime: 'tekne' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/137901_GEZİ TEKNELERİ VE KİŞİSEL DENİZ TAŞITLARI YÖNETMELİĞİ KAPSAMINDA FAA.pdf,available,False,2017-12-09T00:00:00,30265,https://kms.kaysis.gov.tr/Home/Goster/137901,,,needs_verification,false,,
139376,KARAYOLU TAŞIMA YÖNETMELİĞİ,Kurum Yönetmeliği,road_transport,general,0.97,road_transport: 'karayolu taşıma' (+10),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/139376_KARAYOLU TAŞIMA YÖNETMELİĞİ.pdf,available,False,2018-01-08T00:00:00,30295,https://kms.kaysis.gov.tr/Home/Goster/139376,,,needs_verification,false,,
139706,ELEKTRONİK HABERLEŞME İSTASYONLARINA YER SEÇİM BELGESİNİN VERİLMESİ VE ÜCRETLERİNİN BELİRLENMESİNE İLİŞKİN YÖNETMELİK,Kurum Yönetmeliği,communications,communications,0.92,communications: 'haberleşme' (+8),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/139706_ELEKTRONİK HABERLEŞME İSTASYONLARINA YER SEÇİM BELGESİNİN VERİLMESİ.pdf,available,False,2018-01-27T00:00:00,30314,https://kms.kaysis.gov.tr/Home/Goster/139706,,,needs_verification,false,,
139993,GEMİ ACENTELERİ EĞİTİM YÖNERGESİ,Yönerge,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/139993_GEMİ ACENTELERİ EĞİTİM YÖNERGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/139993,,,needs_verification,false,,
140860,TEHLİKELİ MADDELERİN HAVAYOLUYLA TAŞINMASI HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,aviation,aviation,0.95,aviation: 'havayolu' (+9),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/140860_TEHLİKELİ MADDELERİN HAVAYOLUYLA TAŞINMASI HAKKINDA YÖNETMELİK.pdf,available,False,2018-04-13T00:00:00,30390,https://kms.kaysis.gov.tr/Home/Goster/140860,,,needs_verification,false,,
141328,ÇIPLAK GEMİ KİRA SÖZLEŞMESİ (BAREBOAT CHARTER CONTRACT) KAPSAMINDA GEÇİCİ OLARAK TÜRK BAYRAĞINDAN ÇIKAN VEYA TÜRK BAYRAĞI ÇEKEN GEMİLERE İLİŞKİN UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/141328_ÇIPLAK GEMİ KİRA SÖZLEŞMESİ (BAREBOAT CHARTER CONTRACT) KAPSAMINDA G.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/141328,,,needs_verification,false,,
141398,DENİZ TİCARETİ GÖZETİM HİZMETLERİ YÖNETMELİĞİ UYGULAMA YÖNERGESİ,Yönerge,maritime,maritime,0.92,maritime: 'deniz ticareti' (+8),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/141398_DENİZ TİCARETİ GÖZETİM HİZMETLERİ YÖNETMELİĞİ UYGULAMA YÖNERGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/141398,,,needs_verification,false,,
143834,GEMİADAMLARI VE KLAVUZ KAPTANLAR EĞİTİM VE SINAV YÖNERGESİ,Yönerge,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'gemiadam' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/143834_GEMİADAMLARI VE KLAVUZ KAPTANLAR EĞİTİM VE SINAV YÖNERGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/143834,,,needs_verification,false,,
147135,OTOMATİK FREKANS TARAMA ÖZELLİKLİ TELSİZ CİHAZLARI YÖNETMELİĞİNİN YÜRÜRLÜKTEN KALDIRILMASINA DAİR YÖNETMELİK,Kurum Yönetmeliği,communications,communications,0.9,communications: 'telsiz' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/147135_OTOMATİK FREKANS TARAMA ÖZELLİKLİ TELSİZ CİHAZLARI YÖNETMELİĞİNİN YÜ.pdf,available,False,2018-11-27T00:00:00,30608,https://kms.kaysis.gov.tr/Home/Goster/147135,,,needs_verification,false,,
150502,DEMİRYOLU İLE SEYAHAT EDEN YOLCULARIN HAKLARINA DAİR YÖNETMELİK,Kurum Yönetmeliği,railway,railway,0.97,railway: 'demiryolu' (+10),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/150502_DEMİRYOLU İLE SEYAHAT EDEN YOLCULARIN HAKLARINA DAİR YÖNETMELİK.pdf,available,False,2019-03-08T00:00:00,30708,https://kms.kaysis.gov.tr/Home/Goster/150502,,,needs_verification,false,,
150741,"ERİŞİLEBİLİR ULAŞIM HİZMETLERİ ÇALIŞMA GRUBUNUN TEŞKİLİ, GÖREVLERİ, ÇALIŞMA USUL VE ESASLARI HAKKINDA YÖNETMELİK",Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/150741_ERİŞİLEBİLİR ULAŞIM HİZMETLERİ ÇALIŞMA GRUBUNUN TEŞKİLİ, GÖREVLERİ,.pdf",available,False,2019-03-30T00:00:00,30730,https://kms.kaysis.gov.tr/Home/Goster/150741,,,needs_verification,false,,
151131,ULAŞIMDA ENERJİ VERİMLİLİĞİNİN ARTIRILMASINA İLİŞKİN USUL VE ESASLAR HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/151131_ULAŞIMDA ENERJİ VERİMLİLİĞİNİN ARTIRILMASINA İLİŞKİN USUL VE ESASLAR.pdf,available,False,2019-05-02T00:00:00,30762,https://kms.kaysis.gov.tr/Home/Goster/151131,,,needs_verification,false,,
151268,ULAŞTIRMA VE ALTYAPI BAKANLIĞI ULAŞIM EMNİYETİ İNCELEME MERKEZİ BAŞKANLIĞI YÖNETMELİĞİ,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/151268_ULAŞTIRMA VE ALTYAPI BAKANLIĞI ULAŞIM EMNİYETİ İNCELEME MERKEZİ BAŞK.pdf,available,False,2019-05-11T00:00:00,30771,https://kms.kaysis.gov.tr/Home/Goster/151268,,,needs_verification,false,,
153088,GEMİ BOYA YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/153088_GEMİ BOYA YÖNETMELİĞİ.pdf,ocr_required,True,2019-07-27T00:00:00,30844,https://kms.kaysis.gov.tr/Home/Goster/153088,,,needs_verification,false,,
156086,SAC KALINLIK ÖLÇÜMÜ VE KAMERA İLE SU ALTI SÖRVEYİ YAPACAK FİRMALARIN YETKİLENDİRMELERİNE DAİR TEBLİĞ,Tebliğ,maritime,maritime,0.9,maritime: 'sörvey' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/156086_SAC KALINLIK ÖLÇÜMÜ VE KAMERA İLE SU ALTI SÖRVEYİ YAPACAK FİRMALARIN.pdf,available,False,2019-11-09T00:00:00,30943,https://kms.kaysis.gov.tr/Home/Goster/156086,,,needs_verification,false,,
156116,DEMİRYOLU KAZALARINI VE OLAYLARINI ARAŞTIRMA VE İNCELEME YÖNETMELİĞİ,Kurum Yönetmeliği,railway,railway,0.97,railway: 'demiryolu' (+10),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/156116_DEMİRYOLU KAZALARINI VE OLAYLARINI ARAŞTIRMA VE İNCELEME YÖNETMELİĞİ.pdf,available,False,2019-11-14T00:00:00,30948,https://kms.kaysis.gov.tr/Home/Goster/156116,,,needs_verification,false,,
157159,DENİZ TİCARETİ GÖZETİM HİZMETLERİ YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.92,maritime: 'deniz ticareti' (+8),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/157159_DENİZ TİCARETİ GÖZETİM HİZMETLERİ YÖNETMELİĞİ.pdf,available,False,2019-11-19T00:00:00,30953,https://kms.kaysis.gov.tr/Home/Goster/157159,,,needs_verification,false,,
157215,DENİZ KAZA VE OLAYLARINI İNCELEME YÖNETMELİĞİ,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/157215_DENİZ KAZA VE OLAYLARINI İNCELEME YÖNETMELİĞİ.pdf,available,False,2019-11-27T00:00:00,30961,https://kms.kaysis.gov.tr/Home/Goster/157215,,,needs_verification,false,,
160959,KARAYOLU YOLCU TAŞIMACILIĞINDA KULLANILAN TERMİNALLERE İLİŞKİN TAVAN ÜCRET TARİFELERİ HAKKINDA TEBLİĞ,Tebliğ,road_transport,passenger_transport,0.98,road_transport: 'yolcu taşımacılığı' (+8) | road_transport: 'terminal' (+5) | road_transport: 'tavan ücret' (+4),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/160959_KARAYOLU YOLCU TAŞIMACILIĞINDA KULLANILAN TERMİNALLERE İLİŞKİN TAVAN.pdf,available,False,2020-05-14T00:00:00,31127,https://kms.kaysis.gov.tr/Home/Goster/160959,,,needs_verification,false,,
163213,ULAŞTIRMA VE HABERLEŞME ŞÛRASI YÖNETMELİĞİ,Kurum Yönetmeliği,communications,communications,0.92,communications: 'haberleşme' (+8),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/163213_ULAŞTIRMA VE HABERLEŞME ŞÛRASI YÖNETMELİĞİ.pdf,available,False,2020-06-11T00:00:00,31152,https://kms.kaysis.gov.tr/Home/Goster/163213,,,needs_verification,false,,
164745,HAVAYOLUYLA TEHLİKELİ MADDE TAŞIMA YETKİ BELGESİ HAKKINDA YÖNERGE,Yönerge,aviation,aviation,0.64,aviation: 'havayolu' (+9) | Birden fazla ulaşım alanı işareti bulundu; insan kapsam kontrolü zorunlu (road_transport=6).,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/164745_HAVAYOLUYLA TEHLİKELİ MADDE TAŞIMA YETKİ BELGESİ HAKKINDA YÖNERGE.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/164745,,,needs_verification,false,,
167513,TÜRKİYE HAVA MEYDANI YAPILARI DEPREM YÖNETMELİĞİ,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/167513_TÜRKİYE HAVA MEYDANI YAPILARI DEPREM YÖNETMELİĞİ.pdf,ocr_required,True,2020-10-06T00:00:00,31266,https://kms.kaysis.gov.tr/Home/Goster/167513,,,needs_verification,false,,
167514,TÜRKİYE KARAYOLLARI VE DEMİRYOLLARI TÜNELLERİ İLE DİĞER ZEMİN YAPILARI DEPREM YÖNETMELİĞİ,Kurum Yönetmeliği,railway,railway,0.64,railway: 'demiryolları' (+10) | Birden fazla ulaşım alanı işareti bulundu; insan kapsam kontrolü zorunlu (kgm_infrastructure=4).,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/167514_TÜRKİYE KARAYOLLARI VE DEMİRYOLLARI TÜNELLERİ İLE DİĞER ZEMİN YAPILA.pdf,ocr_required,True,2020-10-06T00:00:00,31266,https://kms.kaysis.gov.tr/Home/Goster/167514,,,needs_verification,false,,
167515,TÜRKİYE KIYI VE LİMAN YAPILARI DEPREM YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.87,maritime: 'liman' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/167515_TÜRKİYE KIYI VE LİMAN YAPILARI DEPREM YÖNETMELİĞİ.pdf,ocr_required,True,2020-10-06T00:00:00,31266,https://kms.kaysis.gov.tr/Home/Goster/167515,,,needs_verification,false,,
167516,TÜRKİYE KÖPRÜ DEPREM YÖNETMELİĞİ,Kurum Yönetmeliği,kgm_infrastructure,structures,0.82,kgm_infrastructure: 'köprü' (+4),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/167516_TÜRKİYE KÖPRÜ DEPREM YÖNETMELİĞİ.pdf,ocr_required,True,2020-10-06T00:00:00,31266,https://kms.kaysis.gov.tr/Home/Goster/167516,,,needs_verification,false,,
167517,TÜRKİYE YALITIMLI VE SÖNÜMLEYİCİLİ KÖPRÜ VE VİYADÜKLER DEPREM YÖNETMELİĞİ,Kurum Yönetmeliği,kgm_infrastructure,structures,0.92,kgm_infrastructure: 'köprü' (+4) | kgm_infrastructure: 'viyadük' (+4),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/167517_TÜRKİYE YALITIMLI VE SÖNÜMLEYİCİLİ KÖPRÜ VE VİYADÜKLER DEPREM YÖNETM.pdf,ocr_required,True,2020-10-06T00:00:00,31266,https://kms.kaysis.gov.tr/Home/Goster/167517,,,needs_verification,false,,
167650,ULUSAL ARAMA VE KURTARMA PLÂNINA İLİŞKİN TEBLİĞ (TEBLİĞ NO: 2002/4)'İN YÜRÜRLÜKTEN KALDIRILMASINA DAİR TEBLİĞ,Tebliğ,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/167650_ULUSAL ARAMA VE KURTARMA PLÂNINA İLİŞKİN TEBLİĞ (TEBLİĞ NO 20024)'İN.pdf,available,False,2020-10-17T00:00:00,31276,https://kms.kaysis.gov.tr/Home/Goster/167650,,,needs_verification,false,,
168524,ULUSAL AKILLI ULAŞIM SİSTEMLERİ STRATEJİ BELGESİ VE 2020-2023 EYLEM PLANI,Plan / Program,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Plan Program/168524_ULUSAL AKILLI ULAŞIM SİSTEMLERİ STRATEJİ BELGESİ VE 2020-2023 EYLEM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/168524,,,needs_verification,false,,
168688,KIYI TESİSLERİNDE GEMİLERE VERİLEN HİZMETLERE İLİŞKİN TEBLİĞ,Tebliğ,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'kıyı tesis' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/168688_KIYI TESİSLERİNDE GEMİLERE VERİLEN HİZMETLERE İLİŞKİN TEBLİĞ.pdf,available,False,2020-12-11T00:00:00,31331,https://kms.kaysis.gov.tr/Home/Goster/168688,,,needs_verification,false,,
170049,"ARAÇ MUAYENE İSTASYONLARININ AÇILMASI, İŞLETİLMESİ VE ARAÇ MUAYENESİ HAKKINDA YÖNETMELİK",Kurum Yönetmeliği,road_transport,vehicle_inspection,0.92,road_transport: 'araç muayene' (+8),review_required,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/170049_ARAÇ MUAYENE İSTASYONLARININ AÇILMASI, İŞLETİLMESİ VE ARAÇ MUAYENESİ.pdf",available,False,2021-01-06T00:00:00,31356,https://kms.kaysis.gov.tr/Home/Goster/170049,,,needs_verification,false,,
175795,ELEKTRİKLİ SKUTER YÖNETMELİĞİ,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/175795_ELEKTRİKLİ SKUTER YÖNETMELİĞİ.pdf,available,False,2021-04-14T00:00:00,31454,https://kms.kaysis.gov.tr/Home/Goster/175795,,,needs_verification,false,,
176986,HURDAYA AYRILAN TÜRK BAYRAKLI GEMİLERİN YERLERİNE YENİ GEMİ İNŞA EDİLMESİNİN TEŞVİKİNE DAİR YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/176986_HURDAYA AYRILAN TÜRK BAYRAKLI GEMİLERİN YERLERİNE YENİ GEMİ İNŞA EDİ.pdf,available,False,2021-04-28T00:00:00,31468,https://kms.kaysis.gov.tr/Home/Goster/176986,,,needs_verification,false,,
179310,ULAŞTIRMA HİZMETLERİ DENETİM YÖNETMELİĞİ,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/179310_ULAŞTIRMA HİZMETLERİ DENETİM YÖNETMELİĞİ.pdf,ocr_required,True,2021-06-03T00:00:00,31500,https://kms.kaysis.gov.tr/Home/Goster/179310,,,needs_verification,false,,
179807,BOZULABİLİR GIDA MADDELERİNİN TAŞIMACILIĞINDA KULLANILACAK ÖZEL EKİPMANLAR HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/179807_BOZULABİLİR GIDA MADDELERİNİN TAŞIMACILIĞINDA KULLANILACAK ÖZEL EKİP.pdf,available,False,2021-07-02T00:00:00,31529,https://kms.kaysis.gov.tr/Home/Goster/179807,,,needs_verification,false,,
180097,KARAYOLUYLA YOLCU TAŞIMACILIĞI ALANINDA UYGULANACAK TAVAN ÜCRET TARİFESİ HAKKINDA TEBLİĞ,Tebliğ,road_transport,passenger_transport,0.98,road_transport: 'yolcu taşımacılığı' (+8) | road_transport: 'tavan ücret' (+4),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/180097_KARAYOLUYLA YOLCU TAŞIMACILIĞI ALANINDA UYGULANACAK TAVAN ÜCRET TARİ.pdf,available,False,2021-07-14T00:00:00,31541,https://kms.kaysis.gov.tr/Home/Goster/180097,,,needs_verification,false,,
183642,TEHLİKELİ YÜKLERİN DENİZYOLUYLA TAŞINMASI VE YÜKLEME EMNİYETİ HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.95,maritime: 'denizyolu' (+9),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/183642_TEHLİKELİ YÜKLERİN DENİZYOLUYLA TAŞINMASI VE YÜKLEME EMNİYETİ HAKKIN.pdf,available,False,2021-11-14T00:00:00,31659,https://kms.kaysis.gov.tr/Home/Goster/183642,,,needs_verification,false,,
184374,KARAYOLU YOLCU TAŞIMACILIĞINDA KULLANILAN TERMİNALLERE İLİŞKİN TAVAN ÜCRET TARİFELERİ HAKKINDA TEBLİĞ,Tebliğ,road_transport,passenger_transport,0.98,road_transport: 'yolcu taşımacılığı' (+8) | road_transport: 'terminal' (+5) | road_transport: 'tavan ücret' (+4),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/184374_KARAYOLU YOLCU TAŞIMACILIĞINDA KULLANILAN TERMİNALLERE İLİŞKİN TAVAN.pdf,available,False,2021-12-31T00:00:00,31706,https://kms.kaysis.gov.tr/Home/Goster/184374,,,needs_verification,false,,
