hizmetId,hizmetAd,kurumHiyerarsik,detail_url
112976,Umurbey-Denizcilik Vatandaş Portalı Girişi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=112976
88342,Deniz Ticareti Gözetim Hizmetleri Gözetim Yetkilisi Tanıtım Belgesi Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=88342
84431,Yeşil Liman Sertifikası Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84431
84586,Deniz Ticareti Gözetim Hizmetleri İşletme Yetki Belgesi Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84586
84654,"Türk deniz ticaret istatistiklerinin oluşturulması, yayınlanması ve dünya deniz ticaret filosu istatistiklerinin takibinin yapılması, bu kapsamdaki  bilgi taleplerinin karşılanması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84654
109395,Deniz Ticareti Gözetim Hizmetleri Yetki Belgesinin Doğrulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=109395
39855,Denizyolu ile Düzenli Sefer Yapacak Gemilere İzin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39855
39858,ÖTV'siz Yakıt Dağıtımı Yapacak Firmalara Sisteme Bilgi Girişi İçin Erişim Yetkisi Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39858
39862,Geçici Olarak Türk Bayrağı Çeken Gemilere İzin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39862
39868,Geçici Olarak Türk Bayrağından Çıkan Gemilere İzin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39868
90940,Yol Kenarı Denetimi Yapan/Yapacak Personelin Eğitilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ARAÇ MUAYENE VE DENETİM DAİRESİ BAŞKANLIĞI > YOL KENARI VE İŞLETMELER DENETİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=90940
90945,"Tehlikeli Madde Taşımacılığı Denetimleri ile Tehlikeli Madde Taşımacılığında Kullanılan Tank, Ambalaj ve Taşıma Birimlerine Yönelik Gerçekleştirilen Test, Muayene ve Belgelendirme Çalışmalarını Raporlamak",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ARAÇ MUAYENE VE DENETİM DAİRESİ BAŞKANLIĞI > YOL KENARI VE İŞLETMELER DENETİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=90945
90889,Görev Alanı ile İlgili Konularda Verilen Hizmetler Karşılığında Elde Edilen Gelirlere İlişkin Mahsuplaşma İşlemi Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ARAÇ MUAYENE VE DENETİM DAİRESİ BAŞKANLIĞI > YOL KENARI VE İŞLETMELER DENETİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=90889
90894,Tehlikeli Madde Taşımacılığı Denetimleri Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ARAÇ MUAYENE VE DENETİM DAİRESİ BAŞKANLIĞI > YOL KENARI VE İŞLETMELER DENETİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=90894
84065,İşletme Yetki Belgesi Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ARAÇ MUAYENE VE DENETİM DAİRESİ BAŞKANLIĞI > YOL KENARI VE İŞLETMELER DENETİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84065
118192,Uyarı Sorgulama / Paraya Çevirme Hizmetinin e-DK Üzerinden Sunulması (Tüzel Kişi),ULAŞTIRMA VE ALTYAPI BAKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=118192
118277,UETDS Yük Bildirim Uygulamasının e-Dk Üzerinden Sunulması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=118277
117602,Amatör Denizci Yeterlik Belgesinin Sorgulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117602
117603,Amatör Denizci Yeterlik Belgesinin Doğrulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117603
117604,Kısa Mesafe Telsiz Operatör Yeterlik Belgesinin Sorgulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117604
117605,Kısa Mesafe Telsiz Operatör Yeterlik Belgesinin Doğrulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117605
117612,Gemiadamları Sınav Başvuru Sisteminin Yürütülmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117612
97955,Denizcilik Eğitimi veren kurumların yetki durumları,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=97955
97956,Gemiadamı Deniz Hizmet Çizelgesi düzenlemesinin yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=97956
109396,İkinci sınıf dalgıç yeterlik belgesi düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=109396
109397,Balıkadam gaz karışım yeterlik belgesinin düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=109397
109398,Kılavuz kaptan yeterlik belgesinin düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=109398
109399,Balıkadam yeterlik belgesinin düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=109399
109400,Birinci sınıf dalgıç yeterlik belgesi düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=109400
37289,Sınırlı Vardiya Zabiti Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37289
37307,Sınırlı Kaptan Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37307
37310,Vardiya Zabiti Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37310
37313,Birinci Zabit Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37313
37314,Kaptan Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37314
37315,Uzakyol Vardiya Zabiti Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37315
37320,Uzakyol Birinci Zabit Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37320
37321,Uzakyol Kaptan Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37321
37322,Sınırlı Makine Zabiti Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37322
37323,Sınırlı Başmakinsit Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37323
37325,Makine Zabiti Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37325
37326,İkinci Makinist Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37326
37327,Başmakinist Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37327
37328,Uzakyol Vardiya Mühendisi Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37328
37329,Uzakyol Vardiya Makinisti Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37329
37330,Uzakyol İkinci Mühendisi Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37330
37331,Uzakyol İkinci Makinist Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37331
37337,Uzakyol Başmühendis Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37337
37338,Uzakyol Başmakinist Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37338
40477,Balıkçı Gemisi Kaptanı Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40477
40478,Açık Deniz Balıkçı Gemisi Kaptanı Yeterlik Kodunun Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40478
40479,Amatör Denizci Yeterlik Belgesi Başvurularının Alınması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40479
40510,Kısa Mesafe Telsiz Operatör Yeterlik Belgesi Başvurularının Alınması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40510
40513,GMDSS Genel Telsiz Operatörü Yeterlik (GOC) kodu verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40513
40517,1 inci Sınıf Telsiz Elektronik Operatörü  (REO 1) Yeterlik Kodu Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40517
40524,2 inci Sınıf Telsiz Elektronik Operatörü  (REO 2) Yeterlik Kodu Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40524
115300,"Gemi acenteliği yetki belgesi, gemi acenteliği şube yetki belgesi ve gemi acentesi personeli tanıtım kartının sorgulanması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ TİCARETİNİ GELİŞTİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=115300
115301,"Gemi acenteliği yetki belgesi, gemi acenteliği şube yetki belgesi ve gemi acentesi personeli tanıtım kartının doğrulanması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ TİCARETİNİ GELİŞTİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=115301
99387,Gemi Acenteliği Yetki Belgesi ve Gemi Acentesi Şube Yetki Belgesi Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ TİCARETİNİ GELİŞTİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=99387
99392,Gemi Acentesi Personeline Tanıtım Kartı Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ TİCARETİNİ GELİŞTİRME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=99392
101770,Kamu Kurum ve Kuruluşlarına Personel Servis Hizmeti İhdas ve İşletebilmeleri İçin İzin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=101770
105360,Sözleşmeli Taşıt Muvafakat Sorgulama ve Düzenleme,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=105360
86660,Güzergah Listesi Sorgulanması ve Barkodlu Belge Düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=86660
100505,Taşıt Kartı Sorgulaması / Düzenlemesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100505
101513,Plaka Bilgisinden Ödeme Sorgulaması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=101513
101516,B1 Yetki Belgeli Firmaları Acentelerinin Sorgulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=101516
101517,"A1, A2 ve B1 Yetki Belgesine Sahip Firmaların Şubelerinin Sorgulanması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=101517
101649,T3 Yetki Belgesi için Şube Açılış İşlemleri,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=101649
88289,Yolcu Taşımacılığı Yapan Firmalara Ait Güzergahlarının Sorgulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=88289
107762,Zaman Tarifesinin Sorgulanması ve Barkodlu Belgenin Düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > KARAYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=107762
